"","BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y"
"1619","NI200S",360,2,16,3776,-3.36817134487372,2.60107874865156,0,2.2,1.1336,0.403481012658228,15,0.000513550665519284,0.878314967757798,0.105975749731875
"1620","NIMAXI",364,2,16,3777,0.73766807118467,2.24638619201726,1,1.9,1.208305,0.511096166778749,15,0.00126013925055041,0.878314967757798,1.00360456835064
"1621","NI300Z",363,2,16,3779,4.29606223176861,2.12815533980583,1,1.8,1.159053,0.539447066756575,15,0.000591602498910359,0.878314967757798,0.247462013015873
"1622","PG505G",398,14,16,3780,-0.251383023705841,2.36461704422869,0,2,1.277028,0.332761578044597,15,0.00015976933135149,0.878314967757798,-1.06164184583676
"1623","PS944 ",438,12,16,3782,9.1783615018416,2.60107874865156,1,2.2,1.153587,0.514758819294456,15,0.000106036053152136,0.878314967757798,-1.47159378143851
"1624","PS911 ",424,12,16,3783,17.3900403339584,2.00992448759439,1,1.7,1.09785,0.725689404934688,15,5.0123492663083e-05,0.878314967757798,-2.22088312818313
"1625","PS928 ",434,12,16,3784,33.8590184361482,1.65523193096009,1,1.4,1.270311,0.859444941808415,15,3.10687423864817e-05,0.878314967757798,-2.69917069599134
"1626","RNSPOR",474,24,16,3785,-2.45576258574964,2.719309600863,1,2.3,1.206975,0.352849941837922,15,3.08452262542049e-05,0.878314967757798,-2.70639094396483
"1627","SA900 ",475,11,16,3786,-0.187514410567156,2.48284789644013,1,2.1,1.24754,0.418410041841004,15,0.00015499726192738,0.878314967757798,-1.09196549001969
"1628","SBSTD ",492,5,16,3787,-7.20941222078613,3.54692556634304,0,3,0.994746,0.336585365853659,15,0.00017849998323629,0.878314967757798,-0.95078443449291
"1629","SBDL  ",486,5,16,3788,-5.01780638137008,3.0740021574973,0,2.6,1.12488,0.377011494252874,15,0.000555504643547648,0.878314967757798,0.184504026468177
"1630","SBDL-S",487,5,16,3789,-4.74317134487373,3.0740021574973,0,2.6,1.135344,0.356521739130435,15,0.000865432112562724,0.878314967757798,0.627855992494648
"1631","SBXT-D",496,5,16,3790,-4.12364579742847,2.95577130528587,0,2.5,1.16508,0.482456140350877,15,0.000267627040981683,0.878314967757798,-0.545778568643104
"1632","TYTERC",517,1,16,3791,-6.79061660034818,3.66515641855448,0,3.1,1.009332,0.3125,15,0.000859575989897071,0.878314967757798,0.621066290864168
"1633","TYCORO",503,1,16,3794,-5.23952170983723,3.66515641855448,0,3.1,1.070972,0.359049005337215,15,0.00170025369081013,0.878314967757798,1.30315980700069
"1634","TYCELI",499,1,16,3795,-3.46032462954526,3.19223300970874,0,2.7,1.15411,0.445103857566766,15,0.00119280501570201,0.878314967757798,0.948690026624993
"1635","TYSUPR",516,1,16,3796,3.34624471352044,2.24638619201726,1,1.9,1.249653,0.692520775623269,15,0.00037799930709999,0.878314967757798,-0.20048057924916
"1636","TYCAMR",498,1,16,3797,-3.20485017699051,3.31046386192017,0,2.8,1.16774,0.408426483233018,15,0.00169611864236301,0.878314967757798,1.30072482633038
"1637","TYMR2 ",512,1,16,3798,-1.45302535947227,3.0740021574973,0,2.6,1.01352,0.699238009861049,15,0.000322433196615966,0.878314967757798,-0.35947696929543
"1638","TYCRES",504,1,16,3799,2.95573376461533,2.36461704422869,1,2,1.2529,0.495867768595041,15,0.000471395522971871,0.878314967757798,0.0203245513567438
"1639","VWCABR",541,7,16,3800,-0.908317330275185,2.83754045307443,0,2.4,0.971346,0.496894409937888,15,0.0001595346394126,0.878314967757798,-1.06311186815181
"1640","VWJETT",545,7,16,3802,-4.12455820618759,3.19223300970874,0,2.7,1.124635,0.388098318240621,15,0.00104616725712178,0.878314967757798,0.817515591689769
"1641","VWSCIR",550,7,16,3803,-2.65558010399781,2.83754045307443,0,2.4,1.06048,0.405222872579919,15,0.00012163747918506,0.878314967757798,-1.33432780277288
"1642","VWQUAN",547,7,16,3804,0.642777560235766,2.24638619201726,1,1.9,1.205538,0.319428786170613,15,0.000132768582572447,0.878314967757798,-1.24676530975939
"1643","VVDL  ",532,6,16,3805,1.34989434855693,2.48284789644013,1,2.1,1.268736,0.372881355932203,15,0.000605672839437186,0.878314967757798,0.270967029573828
"1644","VV740G",527,6,16,3807,4.88091624636715,2.719309600863,1,2.3,1.298076,0.389344262295082,15,0.000520546720459549,0.878314967757798,0.119506702957714
"1645","VV760G",529,6,16,3809,9.18748558943285,2.12815533980583,1,1.8,1.298076,0.43733681462141,15,0.000115256093608556,0.878314967757798,-1.38821638835995
"1646","YUYUGO",557,23,16,3810,-8.1209085711511,3.31046386192017,0,2.8,0.84373,0.300218340611354,15,0.000401870830027157,0.878314967757798,-0.139242223153441
"1647","AMALLI",17,15,17,3900,-6.12849698484494,3.95443037974683,0,3.3,1.0647,0.28042063094642,16,0.000275382994600764,0.89381046705588,-0.534698590062069
"1648","AMEAGL",20,15,17,3901,-1.94627867498578,2.87594936708861,0,2.4,1.307907,0.331067100206917,16,4.65300030727361e-05,0.89381046705588,-2.31276409455571
"1649","BKSKYH",52,19,17,3903,-4.22708853414071,3.11561181434599,0,2.6,1.08686,0.377358490566038,16,0.000424158289802906,0.89381046705588,-0.102754715879637
"1650","BKSKYL",53,19,17,3905,-3.03342656230973,2.63628691983122,0,2.2,1.199466,0.367705835331735,16,0.000736117817479478,0.89381046705588,0.448528757564855
"1651","BKCENT",38,19,17,3907,-2.08800402709846,2.63628691983122,0,2.2,1.280207,0.35727305869486,16,0.00162193275097669,0.89381046705588,1.23851234680893
"1652","BKREGA",49,19,17,3911,-1.58360261864776,2.27679324894515,0,1.9,1.436296,0.344180225281602,16,0.000700726482595145,0.89381046705588,0.399256202696582
"1653","BKLESA",44,19,17,3913,0.0678058320564681,2.27679324894515,1,1.9,1.414602,0.477554918815664,16,0.00154872481453843,0.89381046705588,1.19232574456188
"1654","BKELEC",42,19,17,3915,3.11710160670436,2.27679324894515,1,1.9,1.423254,0.458855919241358,16,0.000907763048154164,0.89381046705588,0.658121957912614
"1655","BKRIVI",51,19,17,3916,6.14086921233816,2.27679324894515,1,1.9,1.342224,0.451807228915663,16,0.000177637065976033,0.89381046705588,-0.973118912847754
"1656","CDCIMA",87,19,17,3917,1.47097484614098,2.9957805907173,1,2.5,1.1557,0.345622119815668,16,0.000134926034853606,0.89381046705588,-1.24813468813142
"1657","CDSEVI",93,19,17,3919,11.4128762545917,2.03713080168776,1,1.7,1.334338,0.380116959064328,16,0.00023610684342215,0.89381046705588,-0.688576997509013
"1658","CDDEVI",89,19,17,3920,7.30460160670436,2.03713080168776,1,1.7,1.408905,0.385756676557863,16,0.00223307800359949,0.89381046705588,1.55827475697864
"1659","CDELDO",90,19,17,3922,9.13646780388746,2.03713080168776,1,1.7,1.341866,0.386904761904762,16,0.000235613010842369,0.89381046705588,-0.690670751908888
"1660","CDALLA",83,19,17,3924,36.389988930648,2.27679324894515,1,1.9,1.310924,0.48654836863194,16,2.76217022957728e-05,0.89381046705588,-2.8342596476464
"1661","CVSPRI",149,19,17,3925,-6.30807444963367,5.27257383966245,0,4.4,0.892164,0.296296296296296,16,0.000662383126289452,0.89381046705588,0.342982702699743
"1662","CVCHEV",135,19,17,3926,-6.92427163273226,3.23544303797468,0,2.7,1.019082,0.30416471689284,16,0.000186196830692244,0.89381046705588,-0.926057082738774
"1663","CVSPEC",148,19,17,3927,-4.97532797076043,4.4337552742616,0,3.7,1.001064,0.351935646053293,16,0.000843378253807998,0.89381046705588,0.584554130569876
"1664","CVNOVA",146,19,17,3928,-4.27022233695762,3.47510548523207,0,2.9,1.069309,0.328450954283178,16,0.00148101488082174,0.89381046705588,1.14762143558753
"1665","CVCAVA",132,19,17,3929,-5.20420121019705,2.9957805907173,0,2.5,1.155609,0.383795309168443,16,0.00336934287344717,0.89381046705588,1.9696115848404
"1666","CVCORS",138,19,17,3931,-4.03694768907029,2.9957805907173,0,2.5,1.250788,0.361300682456845,16,0.00234926034853606,0.89381046705588,1.60899438584169
"1667","CVCELE",134,19,17,3933,-2.72532797076043,2.63628691983122,0,2.2,1.304919,0.360957642725599,16,0.00336332909003117,0.89381046705588,1.96782513659282
"1668","CVCAMA",130,19,17,3937,-2.96300402709846,2.03713080168776,0,1.7,1.36864,0.440888308295232,16,0.00128752030200606,0.89381046705588,1.00761197451196
"1669","CVMONT",144,19,17,3939,-1.80895473132381,2.27679324894515,0,1.9,1.438872,0.441669204995431,16,0.000697697642772486,0.89381046705588,0.394924405920587
"1670","CVCAPR",131,19,17,3941,-2.08272233695761,2.15696202531646,0,1.8,1.599988,0.398860398860399,16,0.00194618322286116,0.89381046705588,1.42076398544094
"1671","CVCORV",139,19,17,3944,12.8855875221973,1.91729957805907,1,1.6,1.25315,0.746268656716418,16,0.000279147096264431,0.89381046705588,-0.521122556809601
"1672","CRLEBA",119,16,17,3945,-2.33624346371818,2.75611814345992,0,2.3,1.21788,0.375677769171185,16,0.000600785742504719,0.89381046705588,0.245376942867336
"1673","CRLEBA",119,16,17,3947,-1.81863782991536,2.63628691983122,0,2.2,1.266565,0.371747211895911,16,0.000963544181554804,0.89381046705588,0.717756915625334
"1674","CRLEBA",119,16,17,3948,-3.15754628061959,2.87594936708861,0,2.4,1.232132,0.367285119273003,16,0.000339526359685703,0.89381046705588,-0.325309839797536
"1675","CRCONQ",106,16,17,3949,0.929601606704356,2.15696202531646,0,1.8,1.148316,0.514184397163121,16,0.000127189324437031,0.89381046705588,-1.30718470644792
"1676","CRNEWY",122,16,17,3950,0.732418508112808,2.63628691983122,0,2.2,1.27296,0.362713093942691,16,0.000553959439884114,0.89381046705588,0.164230044411489
"1677","CR5THA",104,16,17,3951,2.02907343769027,1.91729957805907,1,1.6,1.533714,0.374231488906709,16,0.000639458320530266,0.89381046705588,0.307760017355404
"1678","DGCOLT",159,16,17,3952,-5.34416599892945,3.83459915611814,0,3.2,1.078858,0.344303797468354,16,0.000870978007989114,0.89381046705588,0.616755300932311
"1679","DGCOLT",159,16,17,3954,-1.75173642146466,2.87594936708861,0,2.4,1.127916,0.304709141274238,16,0.00032241780431061,0.89381046705588,-0.377013193053847
"1680","DGOMNI",170,16,17,3955,-6.9207505059717,2.9957805907173,0,2.5,1.090176,0.429146177916853,16,0.000414007286774066,0.89381046705588,-0.126977851876045
"1681","DGCHAR",156,16,17,3956,-5.60032797076043,2.9957805907173,0,2.5,1.155428,0.419213973799127,16,0.00019788420174707,0.89381046705588,-0.865179406502158
"1682","DGARIE",154,16,17,3957,-5.02286318202804,2.9957805907173,0,2.5,1.21448,0.401656314699793,16,0.00108685966375488,0.89381046705588,0.8381863481552
"1683","DGSHAD",172,16,17,3959,-5.16018712569001,2.9957805907173,0,2.5,1.155541,0.388933440256616,16,0.000845946183222861,0.89381046705588,0.587594317921062
"1684","DGDAYT",163,16,17,3960,-3.13553923836607,2.63628691983122,0,2.2,1.242549,0.373692077727952,16,0.000458452218954392,0.89381046705588,-0.0250053518428048
"1685","DG600 ",153,16,17,3961,-3.05455332287311,2.75611814345992,0,2.3,1.21856,0.373939861218196,16,0.000362352398928932,0.89381046705588,-0.26024421044214
"1686","DGLANC",166,16,17,3962,-3.42163078766184,2.87594936708861,0,2.4,1.232132,0.367007188800605,16,0.000246060313419077,0.89381046705588,-0.647284744068175
"1687","DGDIPL",164,16,17,3963,-2.43219416794353,1.91729957805907,0,1.6,1.518132,0.392596747055524,16,0.000380316930775646,0.89381046705588,-0.211856492980998
"1688","FDESCO",213,18,17,3964,-5.58008149188719,2.9957805907173,0,2.5,1.099871,0.405040504050405,16,0.00430578113340064,0.89381046705588,2.21485242189654
"1689","FDTEMP",234,18,17,3967,-4.54487022428156,2.63628691983122,0,2.2,1.205495,0.341948310139165,16,0.00240656687590536,0.89381046705588,1.63309505160383
"1690","FDMUST",228,18,17,3970,-3.0219829003379,2.15696202531646,0,1.8,1.238963,0.75,16,0.00189414424300953,0.89381046705588,1.39366100226813
"1691","FDTAUR",232,18,17,3971,-1.22796881583085,2.75611814345992,0,2.3,1.330104,0.311850311850312,16,0.00389547210394627,0.89381046705588,2.11470873219817
"1692","FDLTDC",224,18,17,3975,0.439284705295906,2.03713080168776,1,1.7,1.63525,0.40453074433657,16,0.00129531188270928,0.89381046705588,1.01364535475622
"1693","FDTHUN",237,18,17,3977,-0.342405435549164,2.39662447257384,1,2,1.436931,0.3830194701564,16,0.0014554124050744,0.89381046705588,1.13018315290776
"1694","LCTOWN",281,18,17,3979,8.08805231092971,2.03713080168776,1,1.7,1.71039,0.370278943470748,16,0.00138282998990387,0.89381046705588,1.07902596917243
"1695","LCMARK",278,18,17,3980,9.5554818883945,2.03713080168776,1,1.7,1.437852,0.403009134873724,16,0.000297605460690927,0.89381046705588,-0.457092774563556
"1696","LCCONT",277,18,17,3981,11.4797776630424,2.03713080168776,1,1.7,1.477152,0.394840747565149,16,0.00014166410605329,0.89381046705588,-1.19940262127501
"1697","MCLYNX",326,18,17,3982,-5.978849097521,2.9957805907173,0,2.5,1.099871,0.412276683463124,16,0.000756529564110443,0.89381046705588,0.47588018613435
"1698","MCTOPA",333,18,17,3984,-4.0888843087886,2.63628691983122,0,2.2,1.20891,0.33633163863903,16,0.000693560423159651,0.89381046705588,0.388976937353234
"1699","MCCOUG",321,18,17,3985,0.20601005740858,2.9957805907173,1,2.5,1.427688,0.3830194701564,16,0.00121506957552346,0.89381046705588,0.949695191490452
"1700","MCSABL",331,18,17,3987,-0.986771632732264,2.75611814345992,0,2.3,1.351572,0.45841519318926,16,0.0011469865238576,0.89381046705588,0.892031941575993
"1701","MCGRND",324,18,17,3989,1.61710160670436,2.03713080168776,1,1.7,1.6585,0.395361096468108,16,0.00127828014573548,0.89381046705588,1.00040939083106
"1702","ODFIRE",378,19,17,3991,-4.27990543554917,3.11561181434599,0,2.6,1.1453,0.377992440151197,16,0.000193428734471709,0.89381046705588,-0.887952279122109
"1703","ODCUTL",376,19,17,3993,-1.60384909752099,2.27679324894515,0,1.9,1.440876,0.337423312883436,16,0.00101816206487863,0.89381046705588,0.77289295728098
"1704","ODCALA",372,19,17,3995,-3.18659557639423,2.63628691983122,0,2.2,1.190808,0.384464495880738,16,0.00111782845353584,0.89381046705588,0.866281775005117
"1705","ODCIER",373,19,17,3997,-2.13113782991536,2.63628691983122,0,2.2,1.304919,0.336626417855836,16,0.0026843312409464,0.89381046705588,1.74232547719609
"1706","ODDELT",377,19,17,4001,0.244742451774778,2.15696202531646,1,1.8,1.419764,0.466417910447761,16,0.00185300250208507,0.89381046705588,1.3717011501232
"1707","OD98  ",370,19,17,4003,3.52995371938041,2.15696202531646,1,1.8,1.421936,0.453583308134261,16,0.000790143101707563,0.89381046705588,0.519352644008916
"1708","ODTORO",386,19,17,4004,5.78963681797196,2.15696202531646,1,1.8,1.3275,0.417661097852029,16,0.000182904613493701,0.89381046705588,-0.943896647239539
"1709","PLHORI",413,16,17,4008,-6.65666599892945,2.9957805907173,0,2.5,1.090176,0.429146177916853,16,0.000509854703480971,0.89381046705588,0.0812643635426848
"1710","PLSUND",419,16,17,4009,-4.89610261864776,2.9957805907173,0,2.5,1.155541,0.378167641325536,16,0.000832744392256705,0.89381046705588,0.571865316595351
"1711","PLRELI",416,16,17,4010,-5.02286318202804,2.9957805907173,0,2.5,1.21448,0.401656314699793,16,0.00116236117817479,0.89381046705588,0.905347287256939
"1712","PLCARA",406,16,17,4012,-3.16810966090128,2.75611814345992,0,2.3,1.25936,0.37466203167246,16,0.00039591106623941,0.89381046705588,-0.171671820620946
"1713","PLGRAN",411,16,17,4013,-2.43219416794353,1.91729957805907,0,1.6,1.481304,0.388996943595443,16,8.54001141301962e-05,0.89381046705588,-1.70551398923722
"1714","PT1000",444,19,17,4014,-6.39258149188719,3.23544303797468,0,2.7,1.019082,0.299125632765762,16,5.29608006672227e-05,0.89381046705588,-2.18330939659674
"1715","PTSUNB",464,19,17,4015,-4.72004628061959,3.11561181434599,0,2.6,1.164891,0.40574809805579,16,0.000867104165752162,0.89381046705588,0.61229768815656
"1716","PTGRND",456,19,17,4017,-3.39962374540832,2.63628691983122,0,2.2,1.198125,0.382066276803119,16,0.00231763311531539,0.89381046705588,1.59544030852723
"1717","PT6000",446,19,17,4019,-2.51934205526747,2.63628691983122,0,2.2,1.35936,0.351002865329513,16,0.00132098020280058,0.89381046705588,1.0332678914351
"1718","PTFIER",451,19,17,4023,-4.45596177357733,2.9957805907173,0,2.5,1.12263,0.38552321007081,16,0.000459044818050129,0.89381046705588,-0.0237135783454709
"1719","PTFIRE",453,19,17,4024,-2.64258149188719,2.03713080168776,0,1.7,1.3536,0.434782608695652,16,0.000803191255871121,0.89381046705588,0.535731435813558
"1720","PTBONN",449,19,17,4026,0.033474846140976,2.03713080168776,1,1.7,1.432627,0.452352231604343,16,0.00119979368772222,0.89381046705588,0.937043467646816
"1721","PTGRND",456,19,17,4027,-2.01758149188719,2.27679324894515,0,1.9,1.459737,0.339192106074622,16,6.17071243580176e-05,0.89381046705588,-2.03046203448951
"1722","PTSAFA",463,19,17,4029,0.52643259261985,1.91729957805907,1,1.6,1.705743,0.340715502555366,16,0.000152363811948554,0.89381046705588,-1.12659026580004
"1723","ACINTE",1,3,17,4030,-3.08272233695761,3.11561181434599,0,2.6,1.10536,0.485812553740327,16,0.000600906457135332,0.89381046705588,0.2455778506057
"1724","ACLEGE",2,3,17,4031,6.07132695881703,2.39662447257384,1,2,1.293602,0.490578297595841,16,0.000600423598612879,0.89381046705588,0.244773977355139
"1725","ARMILA",33,20,17,4032,-0.449799801746348,2.15696202531646,1,1.8,1.09461,0.529755761953904,16,3.13748299021114e-05,0.89381046705588,-2.7068554504594
"1726","ARSPID",35,20,17,4033,3.19896780388746,2.75611814345992,0,2.3,1.082008,0.451334379905808,16,3.72569246301743e-05,0.89381046705588,-2.53502360278892
"1727","AD5000",8,7,17,4034,5.89703118416914,2.27679324894515,1,1.9,1.375878,0.386779184247539,16,0.00021062508230543,0.89381046705588,-0.802781734575836
"1728","AD4000",7,7,17,4036,2.21305231092971,2.9957805907173,1,2.5,1.169092,0.436456996148909,16,9.92384004214038e-05,0.89381046705588,-1.55533638604124
"1729","BW325 ",60,8,17,4037,7.6179818883945,2.51645569620253,1,2.1,1.137888,0.43729671123961,16,0.000633828629120759,0.89381046705588,0.298917190377941
"1730","BW528E",65,8,17,4038,13.1769607616339,2.39662447257384,1,2,1.26441,0.39349593495935,16,0.000103211009174312,0.89381046705588,-1.51608590104658
"1731","BW535I",70,8,17,4039,17.8160452686762,2.39662447257384,1,2,1.26441,0.56,16,7.1847153329529e-05,0.89381046705588,-1.87832043434062
"1732","BW735I",79,8,17,4040,25.6285452686762,1.79746835443038,1,1.5,1.403358,0.580195258019526,16,0.000110047846889952,0.89381046705588,-1.45194618350353
"1733","BW635C",75,8,17,4041,29.5810100574086,1.91729957805907,1,1.6,1.315902,0.538461538461539,16,2.13335674465563e-05,0.89381046705588,-3.09257965776133
"1734","HDCIVI",257,3,17,4042,-4.31863782991536,3.59493670886076,0,3,1.042848,0.381526104417671,16,0.00242803213203986,0.89381046705588,1.64197495959563
"1735","HDACCO",256,3,17,4046,-2.40842656230973,2.9957805907173,0,2.5,1.190595,0.411591768164637,16,0.00367494842193056,0.89381046705588,2.05643295024961
"1736","HDPREL",260,3,17,4047,-1.20244064681677,2.9957805907173,0,2.5,1.15068,0.498866213151927,16,0.000797901760238795,0.89381046705588,0.529124055951274
"1737","HYEXCE",263,21,17,4048,-6.08800402709846,3.59493670886076,0,3,1.01591,0.317016317016317,16,0.00289287125235942,0.89381046705588,1.81714337437628
"1738","ISIMAR",271,13,17,4049,-5.19539839329564,3.95443037974683,0,3.3,0.99949,0.361383582860093,16,0.000354462051709758,0.89381046705588,-0.282260133570968
"1739","ISIMPU",272,13,17,4050,1.12502414191562,4.5535864978903,1,3.8,1.125352,0.310880829015544,16,7.99679557526009e-05,0.89381046705588,-1.77123542511143
"1740","MZ323 ",346,4,17,4051,-4.54398994259142,3.11561181434599,0,2.6,1.048464,0.387706855791962,16,0.000836354857117774,0.89381046705588,0.57619156680926
"1741","MZ626 ",348,4,17,4053,-3.09152515385902,3.11561181434599,0,2.6,1.18237,0.379591836734694,16,0.000816897853474387,0.89381046705588,0.55265263424641
"1742","MB190D",290,9,17,4055,12.0942142827607,2.27679324894515,1,1.9,1.15675,0.32688927943761,16,0.000192539835828102,0.89381046705588,-0.892558354764398
"1743","MB260E",300,9,17,4057,18.6082987898029,2.39662447257384,1,2,1.2972,0.492211838006231,16,6.7600193143409e-05,0.89381046705588,-1.93925058625415
"1744","MB300E",309,9,17,4058,23.0097072405072,2.15696202531646,1,1.8,1.28232,0.549689440993789,16,0.000257407488696721,0.89381046705588,-0.602201038095336
"1745","MB300S",310,9,17,4060,29.6118199165635,2.39662447257384,1,2,1.492077,0.372881355932203,16,6.62284359773495e-05,0.89381046705588,-1.95975150925008
"1746","MB420S",313,9,17,4061,34.0132283672677,1.67763713080169,1,1.4,1.492077,0.524119947848761,16,0.000164007286774066,0.89381046705588,-1.05295056806368
"1747","MB560S",316,9,17,4062,42.3759044236058,1.67763713080169,1,1.4,1.492077,0.589838909541512,16,6.96413678065054e-05,0.89381046705588,-1.90950267063857
"1748","MCMERK",328,18,17,4063,3.93576357853534,2.51645569620253,1,2.1,1.21312,0.496575342465753,16,0.000156939993854528,0.89381046705588,-1.09699789890878
"1749","MTPREC",341,10,17,4064,-7.18835613977452,3.95443037974683,0,3.3,1.015279,0.31466913465988,16,0.000226702076291647,0.89381046705588,-0.729224710215135
"1750","MTMIRA",340,10,17,4065,-4.84328571723931,3.83459915611814,0,3.2,1.013012,0.324582338902148,16,0.0001666410605329,0.89381046705588,-1.03701926530186
"1751","MTTRED",344,10,17,4066,-3.51406036512663,2.87594936708861,0,2.4,1.127496,0.371308016877637,16,5.45630130371801e-05,0.89381046705588,-2.15350519015111
"1752","MTCORD",337,10,17,4067,-3.1707505059717,2.9957805907173,0,2.5,1.13142,0.376551133932392,16,4.93722839208112e-05,0.89381046705588,-2.25347221394054
"1753","MTGALA",339,10,17,4068,0.561643860225484,2.39662447257384,1,2,1.221277,0.391319815012451,16,0.00011913436635793,0.89381046705588,-1.37260944126701
"1754","MTSTAR",343,10,17,4069,1.85565794473253,2.15696202531646,1,1.8,1.156976,0.485274431057564,16,5.57921074579694e-05,0.89381046705588,-2.13122901047237
"1755","NISENT",366,2,17,4070,-5.24821529470409,3.35527426160338,0,2.8,1.089802,0.313760645450471,16,0.00132938633071419,0.89381046705588,1.03961128280748
"1756","NIPULS",365,2,17,4073,-2.43131388625339,2.75611814345992,0,2.3,1.100565,0.302375809935205,16,0.000682312014397963,0.89381046705588,0.37262562588989
"1757","NISTAN",367,2,17,4074,-2.07920121019705,2.75611814345992,0,2.3,1.18237,0.340949033391916,16,0.000710515341732145,0.89381046705588,0.413129113721225
"1758","NI200S",360,2,17,4077,-1.90314487216888,2.63628691983122,0,2.2,1.1336,0.373079736649598,16,0.000331372635090646,0.89381046705588,-0.3496178985222
"1759","NIMAXI",364,2,17,4078,1.6179818883945,2.15696202531646,1,1.8,1.206975,0.5,16,0.00103257100215092,0.89381046705588,0.786945663237207
"1760","NI300Z",363,2,17,4080,4.52291146585929,2.15696202531646,1,1.8,1.159053,0.509716470213444,16,0.000369266055045872,0.89381046705588,-0.241344025832442
"1761","PG505 ",396,14,17,4081,0.47449597290154,2.15696202531646,0,1.8,1.275161,0.418118466898955,16,0.000103397568148896,0.89381046705588,-1.51427998352173
"1762","PS924S",432,12,17,4083,5.75618611374661,2.51645569620253,1,2.1,1.119807,0.537673738112655,16,3.26478205522146e-05,0.89381046705588,-2.66708332480198
"1763","PS944 ",438,12,17,4084,10.6857635785353,2.51645569620253,1,2.1,1.119807,0.529157667386609,16,6.95316272332207e-05,0.89381046705588,-1.91107970928745
"1764","PS911 ",424,12,17,4085,22.1294255503663,2.03713080168776,1,1.7,1.09785,0.776487663280116,16,4.56191563144726e-05,0.89381046705588,-2.33253370352908
"1765","PS928S",436,12,17,4086,40.0871720292396,1.67763713080169,1,1.4,1.287663,0.901569186875892,16,2.15969448224398e-05,0.89381046705588,-3.08030956516952
"1766","SA900 ",475,11,17,4087,1.01586921233816,2.51645569620253,1,2.1,1.226925,0.403817914831131,16,0.000107962775997542,0.89381046705588,-1.47107492542643
"1767","SA9000",476,11,17,4088,7.43312273346492,2.51645569620253,1,2.1,1.262386,0.421300977418268,16,4.60690926649401e-05,0.89381046705588,-2.32271914240114
"1768","SBSTD ",492,5,17,4089,-7.00965895667593,3.71476793248945,0,3.1,0.994746,0.336585365853659,16,9.19296782406391e-05,0.89381046705588,-1.63183750862791
"1769","SBJUST",490,5,17,4090,-6.72180684399987,4.5535864978903,0,3.8,0.840768,0.398791540785498,16,0.000145296519029015,0.89381046705588,-1.17408481329072
"1770","SBDL  ",486,5,17,4091,-4.00789839329564,2.75611814345992,0,2.3,1.141884,0.41002277904328,16,0.000431357271410386,0.89381046705588,-0.0859247437369746
"1771","SBDLSW",488,5,17,4092,-3.65578571723931,2.9957805907173,0,2.5,1.162812,0.386266094420601,16,0.000904350116325008,0.89381046705588,0.654355155781814
"1772","SBXT  ",495,5,17,4095,-3.31687726653508,2.9957805907173,0,2.5,1.16508,0.412280701754386,16,0.00019644660023704,0.89381046705588,-0.872470786591522
"1773","TYTERC",517,1,17,4096,-5.99733501301395,4.31392405063291,0,3.6,1.00672,0.38,16,0.00110388042667135,0.89381046705588,0.853725485346668
"1774","TYCORO",503,1,17,4099,-4.56247585808438,3.59493670886076,0,3,1.070972,0.346766635426429,16,0.00131081822571441,0.89381046705588,1.02554539454593
"1775","TYCELI",499,1,17,4100,-2.43219416794353,3.23544303797468,0,2.7,1.168328,0.468431771894094,16,0.000870604890039946,0.89381046705588,0.616326819514287
"1776","TYSUPR",516,1,17,4101,5.83541146585929,2.03713080168776,1,1.7,1.249653,0.576701268742791,16,0.000328201132522716,0.89381046705588,-0.359234797090902
"1777","TYCAMR",498,1,17,4102,-2.38818008343649,3.23544303797468,0,2.7,1.225533,0.421245421245421,16,0.00204812124138537,0.89381046705588,1.47181675785234
"1778","TYMR2 ",512,1,17,4104,-0.715644872168882,3.11561181434599,0,2.6,1.02008,0.476595744680851,16,0.000173905886484351,0.89381046705588,-0.994347155838906
"1779","TYCRES",504,1,17,4105,5.27203118416914,2.27679324894515,1,1.9,1.24887,0.473300970873786,16,0.000241078091391949,0.89381046705588,-0.667740514773962
"1780","VWFOX ",543,7,17,4107,-6.04839135104212,3.11561181434599,0,2.6,1.02942,0.36986301369863,16,0.000440893727228831,0.89381046705588,-0.0640575613843488
"1781","VWCABR",541,7,17,4109,-0.09768712569001,2.87594936708861,0,2.4,0.971346,0.399290150842946,16,0.000148841139546113,0.89381046705588,-1.149981866819
"1782","VWJETT",545,7,17,4111,-3.38994064681677,3.11561181434599,0,2.6,1.124635,0.36480686695279,16,0.000576719634783372,0.89381046705588,0.204494820381051
"1783","VWSCIR",550,7,17,4112,-2.36001106935198,2.87594936708861,0,2.4,1.06048,0.405222872579919,16,7.65001536368026e-05,0.89381046705588,-1.81556867729532
"1784","VWQUAN",547,7,17,4113,1.42960160670436,2.27679324894515,1,1.9,1.20624,0.413378429161969,16,7.37676133620122e-05,0.89381046705588,-1.85194163449666
"1785","VVDL  ",532,6,17,4115,1.59685512783112,2.63628691983122,1,2.2,1.285623,0.386440677966102,16,0.000538903033229446,0.89381046705588,0.136674227030749
"1786","VV740G",527,6,17,4117,5.49650301515506,2.75611814345992,1,2.3,1.305612,0.389344262295082,16,0.000453887011105746,0.89381046705588,-0.0350131335994046
